
Gene_ID	error	StartBad	StopBad	frameshifts	splicesites	length	product	errorStill	StartStillBad	StopStillBad	frameshiftsStill	JoinExons	PossiblePseudo	CorrectionLog	
Rv2693c	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE ALANINE AND	0	0	0	0	0	0	 // Corrected Start	
Rv2697c	1	1	0	0	0	0	PROBABLE DEOXYURIDINE 5'-TRIPHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2698	1	1	0	0	0	0	PROBABLE CONSERVED ALANINE RICH TRANSMEMBRANE	1	1	0	0	0	0	0	
Rv2700	1	1	0	0	0	0	POSSIBLE CONSERVED SECRETED ALANINE RICH	0	0	0	0	0	0	 // Corrected Start	
Rv2701c	1	1	0	0	0	0	POSSIBLE EXTRAGENIC SUPPRESSOR PROTEIN SUHB"	1	1	0	0	0	0	0	
Rv2703	1	1	0	0	0	0	RNA POLYMERASE SIGMA FACTOR SIGA (SIGMA-A)"	0	0	0	0	0	0	 // Corrected Start	
Rv2705c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2706c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2720	1	1	0	0	0	0	REPRESSOR LEXA"	0	0	0	0	0	0	 // Corrected Start	
Rv2721c	1	1	0	0	0	0	POSSIBLE CONSERVED TRANSMEMBRANE ALANINE AND	0	0	0	0	0	0	 // Corrected Start	
Rv2727c	1	1	0	0	0	0	PROBABLE TRNA DELTA(2)-ISOPENTENYLPYROPHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2728c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN"	1	1	0	0	0	0	0	
Rv2737A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL CYSTEINE RICH PROTEIN	1	1	0	0	0	0	0	
Rv2742c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL ARGININE RICH PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2747	1	1	0	0	0	0	POSSIBLE TRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2750	1	1	0	0	0	0	PROBABLE DEHYDROGENASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2752c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2753c	1	1	0	0	0	0	PROBABLE DIHYDRODIPICOLINATE SYNTHASE DAPA	0	0	0	0	0	0	 // Corrected Start	
Rv2754c	1	1	0	0	0	0	PROBABLE THYMIDYLATE SYNTHASE THYX (TS) (TSase)"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2759c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2764c	1	1	0	0	0	0	PROBABLE THYMIDYLATE SYNTHASE THYA (TS) (TSASE)"	0	0	0	0	0	0	 // Corrected Start	
Rv2770c	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2771c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2774c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2776c	1	1	0	0	0	0	PROBABLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2777c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2785c	1	1	0	0	0	0	PROBABLE 30S RIBOSOMAL PROTEIN S15 RPSO"	1	1	0	0	0	0	0	
Rv2786c	1	1	0	0	0	0	PROBABLE BIFUNCTIONAL FAD SYNTHETASE/RIBOFLAVIN	0	0	0	0	0	0	 // Corrected Start	
Rv2788	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REPRESSOR SIRR"	0	0	0	0	0	0	 // Corrected Start	
Rv2795c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2797c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2798c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2799	1	1	0	0	0	0	PROBABLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2800	1	1	0	0	0	0	POSSIBLE HYDROLASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2801c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2806	1	1	0	0	0	0	POSSIBLE MEMBRANE PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2807	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2808	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2810c	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	1	1	0	0	0	0	0	
Rv2811	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2812	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2814c	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2818c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2824c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2826c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2827c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2828c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2834c	1	1	0	0	0	0	PROBABLE Sn-GLYCEROL-3-PHOSPHATE TRANSPORT	0	0	0	0	0	0	 // Corrected Start	
Rv2836c	1	1	0	0	0	0	POSSIBLE DNA-DAMAGE-INDUCIBLE PROTEIN F DINF"	1	1	0	0	0	0	0	
Rv2837c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2839c	1	1	0	0	0	0	PROBABLE TRANSLATION INITIATION FACTOR IF-2	0	0	0	0	0	0	 // Corrected Start	
Rv2840c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2842c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2843	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE ALANINE RICH	1	1	0	0	0	0	0	
Rv2845c	1	1	0	0	0	0	PROBABLE PROLYL-TRNA SYNTHETASE PROS	0	0	0	0	0	0	 // Corrected Start	
Rv2847c	1	1	0	0	0	0	POSSIBLE MULTIFUNCTIONAL ENZYME SIROHEME	0	0	0	0	0	0	 // Corrected Start	
Rv2850c	1	1	0	0	0	0	POSSIBLE MAGNESIUM CHELATASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2852c	1	1	0	0	0	0	PROBABLE MALATE:QUINONE OXIDOREDUCTASE MQO	0	0	0	0	0	0	 // Corrected Start	
Rv2854	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2857c	1	1	0	0	0	0	PROBABLE SHORT-CHAIN TYPE	0	0	0	0	0	0	 // Corrected Start	
Rv2859c	2	1	0	1	0	0	POSSIBLE AMIDOTRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2860c	2	1	1	0	0	0	PROBABLE GLUTAMINE SYNTHETASE GLNA4 (GLUTAMINE	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2861c	2	1	1	0	0	0	PROBABLE METHIONINE AMINOPEPTIDASE MAPB (MAP)	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2862c	2	1	1	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2863	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Stop	
Rv2864c	1	0	1	0	0	0	POSSIBLE PENICILLIN-BINDING LIPOPROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2866	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2868c	1	1	0	0	0	0	PROBABLE GCPE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2870c	1	1	0	0	0	0	PROBABLE 1-DEOXY-D-XYLULOSE 5-PHOSPHATE	0	0	0	0	0	0	 // Corrected Start	
Rv2871	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2877c	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2879c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Start	
Rv2880c	2	0	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Stop	
Rv2881c	1	1	0	0	0	0	PROBABLE INTEGRAL MEMBRANE PHOSPHATIDATE	0	0	0	0	0	0	 // Corrected Start	
Rv2885c	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2891	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2892c	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2894c	1	1	0	0	0	0	PROBABLE INTEGRASE/RECOMBINASE XERC"	0	0	0	0	0	0	 // Corrected Start	
Rv2895c	1	1	0	0	0	0	POSSIBLE MYCOBACTIN UTILIZATION PROTEIN VIUB"	0	0	0	0	0	0	 // Corrected Start	
Rv2899c	1	1	0	0	0	0	POSSIBLE FDHD PROTEIN HOMOLOG"	0	0	0	0	0	0	 // Corrected Start	
Rv2903c	1	1	0	0	0	0	PROBABLE SIGNAL PEPTIDASE I LEPB (SPASE I)	0	0	0	0	0	0	 // Corrected Start	
Rv2906c	1	1	0	0	0	0	PROBABLE TRNA (GUANINE-N1)-METHYLTRANSFERASE	0	0	0	0	0	0	 // Corrected Start	
Rv2915c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2916c	1	1	0	0	0	0	PROBABLE SIGNAL RECOGNITION PARTICLE PROTEIN FFH	0	0	0	0	0	0	 // Corrected Start	
Rv2917	1	1	0	0	0	0	CONSERVED HYPOTHETICAL ALANINE AND ARGININE RICH	0	0	0	0	0	0	 // Corrected Start	
Rv2920c	1	1	0	0	0	0	PROBABLE AMMONIUM-TRANSPORT INTEGRAL MEMBRANE	0	0	0	0	0	0	 // Corrected Start	
Rv2921c	1	1	0	0	0	0	PROBABLE CELL DIVISION PROTEIN FTSY (SRP	0	0	0	0	0	0	 // Corrected Start	
Rv2922c	1	1	0	0	0	0	PROBABLE CHROMOSOME PARTITION PROTEIN SMC"	0	0	0	0	0	0	 // Corrected Start	
Rv2926c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2927c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2932	1	1	0	0	0	0	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE	0	0	0	0	0	0	 // Corrected Start	
Rv2935	1	1	0	0	0	0	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE	0	0	0	0	0	0	 // Corrected Start	
Rv2944	1	1	0	0	0	0	POSSIBLE TRANSPOSASE FOR INSERTION SEQUENCE	0	0	0	0	0	0	 // Corrected Start	
Rv2946c	1	1	0	0	0	0	PROBABLE POLYKETIDE SYNTHASE PKS1"	0	0	0	0	0	0	 // Corrected Start	
Rv2947c	1	1	0	0	0	0	PROBABLE POLYKETIDE SYNTHASE PKS15"	0	0	0	0	0	0	 // Corrected Start	
Rv2951c	1	1	0	0	0	0	POSSIBLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2955c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2956	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2960c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv2961	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	1	1	0	0	0	0	0	
Rv2962c	1	1	0	0	0	0	POSSIBLE GLYCOSYL TRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2963	1	1	0	0	0	0	PROBABLE INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2966c	1	1	0	0	0	0	POSSIBLE METHYLTRANSFERASE (METHYLASE)"	1	1	0	0	0	0	0	
Rv2967c	1	1	0	0	0	0	PROBABLE PYRUVATE CARBOXYLASE PCA (PYRUVIC	0	0	0	0	0	0	 // Corrected Start	
Rv2968c	1	1	0	0	0	0	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2969c	1	1	0	0	0	0	POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2970A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2971	1	1	0	0	0	0	PROBABLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2973c	1	1	0	0	0	0	PROBABLE ATP-DEPENDENT DNA HELICASE RECG"	0	0	0	0	0	0	 // Corrected Start	
Rv2974c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2975c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv2976c	1	1	0	0	0	0	PROBABLE URACIL-DNA GLYCOSYLASE UNG (UDG)"	0	0	0	0	0	0	 // Corrected Start	
Rv2977c	1	1	0	0	0	0	PROBABLE THIAMINE-MONOPHOSPHATE KINASE THIL	0	0	0	0	0	0	 // Corrected Start	
Rv2980	1	1	0	0	0	0	POSSIBLE CONSERVED SECRETED PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv2981c	4	1	1	3	0	1	PROBABLE D-ALANINE--D-ALANINE LIGASE DDLA	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv2985	1	1	0	0	0	0	POSSIBLE HYDROLASE MUTT1"	0	0	0	0	0	0	 // Corrected Start	
Rv2989	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	1	1	0	0	0	0	0	
Rv2992c	1	1	0	0	0	0	PROBABLE GLUTAMYL-TRNA SYNTHETASE GLTS	0	0	0	0	0	0	 // Corrected Start	
Rv2996c	1	1	0	0	0	0	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE	1	1	0	0	0	0	0	
Rv2997	1	1	0	0	0	0	POSSIBLE ALANINE RICH DEHYDROGENASE"	0	0	0	0	0	0	 // Corrected Start	
Rv2998	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv2998A	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv3003c	1	1	0	0	0	0	PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT)	0	0	0	0	0	0	 // Corrected Start	
Rv3005c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3007c	1	1	0	0	0	0	POSSIBLE OXIDOREDUCTASE"	0	0	0	0	0	0	 // Corrected Start	
Rv3011c	1	1	0	0	0	0	PROBABLE GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE	0	0	0	0	0	0	 // Corrected Start	
Rv3012c	1	1	0	0	0	0	PROBABLE GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE	0	0	0	0	0	0	 // Corrected Start	
Rv3013	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3014c	1	1	0	0	0	0	PROBABLE DNA LIGASE [NAD DEPENDENT] LIGA	0	0	0	0	0	0	 // Corrected Start	
Rv3015c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3017c	1	1	0	0	0	0	ESAT-6 LIKE PROTEIN ESXQ (TB12.9) (ESAT-6 LIKE	0	0	0	0	0	0	 // Corrected Start	
Rv3018A	1	1	0	0	0	0	PE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3018c	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3021c	1	1	0	0	0	0	PPE FAMILY PROTEIN"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv3022A	1	1	0	0	0	0	PE FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3022c	2	1	1	0	0	0	PPE FAMILY PROTEIN"	1	1	0	0	0	0	 // Corrected Stop	
Rv3031	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3034c	1	1	0	0	0	0	POSSIBLE TRANSFERASE"	0	0	0	0	0	0	 // Corrected Start	
Rv3035	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3037c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3039c	1	1	0	0	0	0	PROBABLE ENOYL-CoA HYDRATASE ECHA17 (CROTONASE)	0	0	0	0	0	0	 // Corrected Start	
Rv3043c	1	1	0	0	0	0	PROBABLE CYTOCHROME C OXIDASE POLYPEPTIDE I CTAD	0	0	0	0	0	0	 // Corrected Start	
Rv3046c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv3048c	1	1	0	0	0	0	RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE (BETA	0	0	0	0	0	0	 // Corrected Start	
Rv3049c	1	1	0	0	0	0	PROBABLE MONOOXYGENASE"	0	0	0	0	0	0	 // Corrected Start	
Rv3050c	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv3054c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3055	1	1	0	0	0	0	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv3058c	1	1	0	0	0	0	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv3061c	4	1	1	1	0	1	PROBABLE ACYL-CoA DEHYDROGENASE FADE22"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv3062	2	1	0	6	0	0	PROBABLE ATP-DEPENDENT DNA LIGASE LIGB	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start	
Rv3063	1	1	0	0	0	0	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG	0	0	0	0	0	0	 // Corrected Start	
Rv3065	1	1	0	0	0	0	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv3066	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv3067	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3069	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv3072c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3078	1	1	0	0	0	0	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB"	0	0	0	0	0	0	 // Corrected Start	
Rv3081	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3094c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3096	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3097c	1	1	0	0	0	0	PE-PGRS FAMILY PROTEIN, PROBABLY TRIACYLGLYCEROL	0	0	0	0	0	0	 // Corrected Start	
Rv3098c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3099c	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3100c	1	1	0	0	0	0	PROBABLE SSRA-BINDING PROTEIN SMPB"	1	1	0	0	0	0	0	
Rv3101c	1	1	0	0	0	0	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION	0	0	0	0	0	0	 // Corrected Start	
Rv3103c	1	1	0	0	0	0	HYPOTHETICAL PROLINE-RICH PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3113	3	0	1	1	0	1	POSSIBLE PHOSPHATASE"	0	0	0	0	0	0	 // Corrected Stop	
Rv3114	3	1	1	0	0	1	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // Modell shifted 2 base(s) // Corrected Stop	
Rv3115	3	1	1	5	0	0	PROBABLE TRANSPOSASE"	0	0	0	3	0	0	 // Corrected Start // Corrected Stop	
Rv3122	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv3123	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv3124	1	1	0	0	0	0	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3127	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3128c	2	1	0	1	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3129	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	 // No unique shift for model found... MANUAL check	
Rv3133c	1	1	0	0	0	0	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN	0	0	0	0	0	0	 // Corrected Start	
Rv3137	1	1	0	0	0	0	PROBABLE MONOPHOSPHATASE"	0	0	0	0	0	0	 // Corrected Start	
Rv3143	1	1	0	0	0	0	PROBABLE RESPONSE REGULATOR"	0	0	0	0	0	0	 // Corrected Start	
Rv3144c	1	1	0	0	0	0	PPE-FAMILY PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3145	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN A) NUOA	0	0	0	0	0	0	 // Corrected Start	
Rv3146	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN B) NUOB	0	0	0	0	0	0	 // Corrected Start	
Rv3149	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN E) NUOE	0	0	0	0	0	0	 // No unique shift for model found... MANUAL check // Corrected Start	
Rv3151	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN G) NUOG	0	0	0	0	0	0	 // Corrected Start	
Rv3153	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN I) NUOI	0	0	0	0	0	0	 // Corrected Start	
Rv3156	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN L) NUOL	0	0	0	0	0	0	 // Corrected Start	
Rv3157	1	1	0	0	0	0	PROBABLE NADH DEHYDROGENASE I (CHAIN M) NUOK	0	0	0	0	0	0	 // Corrected Start	
Rv3163c	1	1	0	0	0	0	POSSIBLE CONSERVED SECRETED PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3168	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3170	1	1	0	0	0	0	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE	0	0	0	0	0	0	 // Corrected Start	
Rv3171c	1	1	0	0	0	0	POSSIBLE NON-HEME HALOPEROXIDASE HPX"	0	0	0	0	0	0	 // Corrected Start	
Rv3177	1	1	0	0	0	0	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE)"	0	0	0	0	0	0	 // Corrected Start	
Rv3178	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3179	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3180c	1	1	0	0	0	0	HYPOTHETICAL ALANINE RICH PROTEIN"	1	1	0	0	0	0	0	
Rv3182	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3184	2	1	1	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start // Corrected Stop	
Rv3185	4	1	1	5	0	1	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv3186	3	1	1	0	0	1	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Modell shifted 1 base(s) // Corrected Start // Corrected Stop	
Rv3187	4	1	1	5	0	1	PROBABLE TRANSPOSASE"	0	0	0	2	0	0	 // Modell shifted 2 base(s) // Corrected Start // Corrected Stop	
Rv3189	1	1	0	0	0	0	CONSERVED HYPOTHETICAL PROTEIN"	1	1	0	0	0	0	0	
Rv3190c	1	1	0	0	0	0	HYPOTHETICAL PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
Rv3191c	1	1	0	0	0	0	PROBABLE TRANSPOSASE"	0	0	0	0	0	0	 // Corrected Start	
Rv3193c	1	1	0	0	0	0	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN"	0	0	0	0	0	0	 // Corrected Start	
